date,equity,positions,cash_weight
2023-07-27,10.55361496750756,66,0.0
2023-07-28,10.836841147462598,66,0.0
2023-07-31,11.078608418360856,66,0.0
2023-08-01,11.007898195857086,66,0.0
2023-08-02,11.168798429851355,66,0.0
2023-08-03,11.20955466496596,66,0.0
2023-08-04,11.432592192766208,66,0.0
2023-08-07,11.597901165971832,66,0.0
2023-08-08,11.547188642586923,66,0.0
2023-08-09,11.83902234017155,66,0.0
2023-08-10,11.592398893814499,66,0.0
2023-08-11,12.057578468915784,66,0.0
2023-08-14,12.136243225178307,66,0.0
2023-08-15,12.078322615968444,66,0.0
2023-08-16,12.097948610147562,66,0.0
2023-08-17,12.256628380916009,66,0.0
2023-08-18,11.881348783937794,67,0.0
2023-08-21,12.407781801868857,67,0.0
2023-08-22,12.492236673631018,67,0.0
2023-08-23,12.331525872473053,67,0.0
2023-08-24,12.149819465747319,67,0.0
2023-08-25,12.46770389859627,67,0.0
2023-08-28,12.734456685295571,67,0.0
2023-08-29,12.76330226653834,67,0.0
2023-08-31,12.909643259888139,67,0.0
2023-09-01,13.176949382496492,67,0.0
2023-09-04,13.331961432952719,67,0.0
2023-09-05,13.504202850858425,67,0.0
2023-09-06,13.461986468205255,67,0.0
2023-09-07,13.825393370830493,67,0.0
2023-09-08,13.854078275201669,67,0.0
2023-09-11,13.627064809915584,67,0.0
2023-09-12,13.730730676320915,67,0.0
2023-09-13,13.47800187989763,67,0.0
2023-09-14,13.561961709831182,67,0.0
2023-09-15,13.427112550988245,67,0.0
2023-09-18,13.001531551380673,67,0.0
2023-09-19,13.195040653042069,67,0.0
2023-09-20,13.170502901838793,67,0.0
2023-09-21,13.654042286951064,67,0.0
2023-09-22,13.846870998941291,67,0.0
2023-09-25,14.408497685937668,67,0.0
2023-09-26,14.348171381857084,67,0.0
2023-09-27,14.392896749439155,67,0.0
2023-09-28,14.295083508540516,67,0.0
2023-09-29,14.377387428672597,67,0.0
2023-10-02,14.68912590157378,67,0.0
2023-10-03,14.848016874649732,67,0.0
2023-10-04,14.579337861225124,67,0.0
2023-10-05,14.888251222899008,67,0.0
2023-10-06,14.940598055553822,67,0.0
2023-10-09,14.423338098790518,67,0.0
2023-10-10,15.011025521455762,67,0.0
2023-10-11,14.82830050632274,67,0.0
2023-10-12,14.715997051150717,67,0.0
2023-10-13,14.431993177770197,67,0.0
2023-10-16,13.969917096492527,67,0.0
2023-10-17,14.41059753356979,67,0.0
2023-10-18,13.979240316927116,67,0.0
2023-10-19,13.99248814318014,67,0.0
