date,nav,cash_weight,holdings,outer_fold,architecture,case,k,cost_bps,delay_sessions,capital_try,adv_limit_pct
2022-03-23,1.2147060492685193,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-03-24,1.2198397969675112,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-03-25,1.2282521935907407,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-03-28,1.2615142404873998,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-03-29,1.28514877182235,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-03-30,1.31218869459051,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-03-31,1.330612042099303,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-04-01,1.3435808903806694,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-04-04,1.399868296256201,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-04-05,1.4439309058379595,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-04-06,1.4982665381395868,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-04-07,1.5682089483185246,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-04-08,1.6420785758135714,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-04-11,1.6782340073664785,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-04-12,1.638970771200614,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-04-13,1.5850968437709119,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-04-14,1.5533345118495243,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-04-15,1.6073317846338568,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-04-18,1.594533661587895,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-04-19,1.5673401272312166,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-04-20,1.5917229885547897,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-04-21,1.577196177946272,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-04-22,1.5542828300305944,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-04-25,1.5574493376542082,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-04-26,1.5458271398929968,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-04-27,1.5761981811287111,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-04-28,1.5766397163803687,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-04-29,1.5855517753125503,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-05-05,1.6308063700599769,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-05-06,1.6092872624312842,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-05-09,1.5987537777366883,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-05-10,1.6051036215579817,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-05-11,1.5984249938912647,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-05-12,1.5738245459788425,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-05-13,1.644332314557036,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-05-16,1.6360027845236376,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-05-17,1.6341306230388362,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-05-18,1.617777437854994,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-05-20,1.629480143196756,0.0,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-05-23,1.6205890263130283,1.436703814930663e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-05-24,1.6215610152755728,1.435842632257052e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-05-25,1.6749099331180064,1.3901084413562042e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-05-26,1.708030458360918,1.3631527617915053e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-05-27,1.679642906080401,1.3861913315682142e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-05-30,1.7227109408085859,1.3515363380962004e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-05-31,1.7548105619062295,1.3268135530307528e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-06-01,1.791930887487072,1.2993282569082865e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-06-02,1.7938567145405644,1.2979333397511702e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-06-03,1.8086237520891137,1.2873359834234761e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-06-06,1.8830518434304018,1.2364537092601568e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-06-07,1.9031303605563483,1.2234088030932653e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-06-08,1.8354802756408533,1.2684998403078856e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-06-09,1.8892256822573268,1.2324130771696568e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-06-10,1.8855785594342702,1.234796834578591e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-06-13,1.862538596642966,1.2500715103221104e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-06-14,1.8387160271655296,1.2662675487350237e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-06-15,1.8450425383037377,1.2619256132052399e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-06-16,1.8144568817509898,1.2831974459992846e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-06-17,1.8741929690939223,1.2422981384165127e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-06-20,1.8932598138111698,1.2297870686072235e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-06-21,1.9186910428928288,1.2134868952263865e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-06-22,1.9015079426187569,1.224452648529121e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-06-23,1.8651817459179663,1.248300033835469e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-06-24,1.860865801265529,1.251195241997178e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-06-27,1.8490746163753944,1.2591738677926935e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-06-28,1.8553598583935946,1.2549082734573053e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-06-29,1.7961797910473896,1.2962546667897943e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-06-30,1.8075475001816308,1.2881024904212683e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-07-01,1.8318595502080963,1.2710070683498656e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-07-04,1.7870862915807564,1.3028505940131223e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-07-05,1.77786388309911,1.3096089406350244e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-07-06,1.8238926297444606,1.2765589369506403e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-07-07,1.8401409456116469,1.2652870108081788e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-07-08,1.8423359630931258,1.2637795077449757e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-07-13,1.8066869436457167,1.288716036127655e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-07-14,1.8082594084551655,1.2875953669323462e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-07-18,1.854948172056886,1.2551867872173056e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-07-19,1.8985201954551136,1.2263795992860398e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-07-20,1.913333952968515,1.2168845030562263e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-07-21,1.9184514049614105,1.213638474509877e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-07-22,1.9219418465243652,1.2114343837974077e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-07-25,1.9587502729849031,1.1886693616081203e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-07-26,1.9440188190579248,1.197676901948407e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-07-27,1.9283906961195965,1.2073831517771944e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-07-28,1.869996633552832,1.2450858973553954e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-07-29,1.892945456374798,1.229991296736919e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-08-01,1.9052623195462002,1.222039827614529e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-08-02,1.8900056740712476,1.2319044691137399e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-08-03,1.9585415800126937,1.188796020620408e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-08-04,2.0126604979559857,1.156830195109048e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-08-05,2.050908892872934,1.1352559075782157e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-08-08,2.1135934508141823,1.1015867009058927e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-08-09,2.1278517772845533,1.0942051797940325e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-08-10,2.1780474417156572,1.0689879347644877e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-08-11,2.2393606924203207,1.0397192575628549e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-08-12,2.2216876464616653,1.0479899999654928e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-08-15,2.236079835459985,1.0412447711464379e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-08-16,2.326882212503031,1.0006120739709181e-16,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-08-17,2.3971044603549085,9.712995303483662e-17,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-08-18,2.432947661066856,0.19532598036771112,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-08-19,2.464639744735947,0.1928143405526906,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-08-22,2.5079839268959176,0.18948203056045146,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-08-23,2.517527479769921,0.18876373382214043,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-08-24,2.4690354832323025,0.19247106423075322,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-08-25,2.512437114843705,0.18914618171877146,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-08-26,2.5093950938956593,0.18937547468600133,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-08-29,2.5091776647209483,0.1893918847448626,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-08-31,2.4975875289328355,0.19027076391763678,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-09-01,2.4759689166358836,0.19193208924726538,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-09-02,2.5038687870394187,0.18979344666184056,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-09-05,2.5905896836398448,0.1834400445899715,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-09-06,2.6574708886537644,0.17882336514397407,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-09-07,2.6088207779311854,0.18215811952328312,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-09-08,2.6422404665163586,0.1798541401145675,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-09-09,2.725750945090779,0.17434384015792265,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-09-12,2.80608031335309,0.16935291724182971,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-09-13,2.7366921782632483,0.1736468174446988,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-09-14,2.7087203104315765,0.17543999845650274,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-09-15,2.6944096071909565,0.1763718054645186,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-09-16,2.724733882636362,0.1744089175495584,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-09-19,2.6480381138541973,0.17946036523981057,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-09-20,2.675029751691059,0.17764957073124044,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-09-21,2.690151305161991,0.17665098842929114,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-09-22,2.744384578500396,0.1731600923588067,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-09-23,2.7123793748504803,0.17520332571744676,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-09-26,2.6880752201037006,0.1767874215450267,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-09-27,2.678765428581182,0.17740182921985606,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-09-28,2.6335424505418565,0.18044815908831707,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-09-29,2.5990321201335593,0.18284417626081237,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-09-30,2.5998487953371026,0.18278674049565083,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-10-03,2.669213275404472,0.17803668648740795,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-10-04,2.7114041968343425,0.17526633898260044,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-10-05,2.753974147314977,0.17255713440321627,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-10-06,2.7940986685316043,0.17007913587065873,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-10-07,2.7819738543758215,0.1708204001751252,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-10-10,2.7958555173457973,0.16997226220486322,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-10-11,2.75941399413121,0.1722169591412954,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-10-12,2.695656882334543,0.17629019857662906,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-10-13,2.7033542844762612,0.17578823826758633,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-10-14,2.7249477463555922,0.17439522930917875,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-10-17,2.8344070189654236,0.16766042558512675,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-10-18,2.843692283657281,0.16711297836699623,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-10-19,2.8748730646695453,0.16530047636584527,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-10-20,2.902847398324512,0.16370749883562716,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-10-21,2.90948651081751,0.16333393721343847,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-10-24,2.9109197449268644,0.16325351734942903,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-10-25,2.910792484128475,0.163260654846544,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-10-26,2.9070383369178385,0.1634714895384073,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-10-27,2.8797886746334638,0.16501831931875993,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-10-28,2.8164480589714347,0.1687295050826404,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-10-31,2.8644229832874495,0.1659035309568051,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-11-01,2.8793742667507334,0.16504206923314593,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-11-02,2.9090716416099767,0.1633572306312168,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-11-03,2.9136429128924943,0.16310093628098193,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-11-04,2.9795760248272414,0.15949178108612513,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-11-07,3.096840352435473,0.1534524977070529,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-11-08,3.029677759908813,0.1568542679256808,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-11-09,2.9911724857406705,0.15887344823698474,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-11-10,3.060192215584791,0.1552902084584909,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-11-11,3.061237804656743,0.15523716790584313,4,O1,LGBM_REGRESSION,K_SENSITIVITY,5,0,0,1000000,0.1
2022-02-22,1.0032147410768142,0.0030083290011873117,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-02-23,1.0039378687966731,0.0030061621279585714,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-02-24,0.9100847963417955,0.0033161745060803615,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-02-25,0.9661753480879471,0.0031236565970893344,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-02-28,0.9543932744413524,0.003162218428002404,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-03-01,0.9757470219391978,0.0030930148205853937,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-03-02,1.0081938238917245,0.0029934720174640936,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-03-03,1.026515290840351,0.0029400438814012513,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-03-04,1.0476376744841187,0.002880766961236034,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-03-07,1.0270965577820454,0.002938380016107924,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-03-08,1.0590865878404079,0.0028496253608064556,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-03-09,1.0967702070834748,0.0027517158840642186,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-03-10,1.098806263880956,0.002746617032688274,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-03-11,1.1100617213007036,0.002718767742449212,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-03-14,1.1319923666368932,0.0026660957166755148,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-03-15,1.135724004194037,0.0026573357513401453,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-03-16,1.1497492203633728,0.0026249202404731143,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-03-17,1.16700553034251,0.002586105996527911,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-03-18,1.1754154656051468,0.002567602765415566,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-03-21,1.2057616294702926,0.0025029822862466175,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-03-22,1.217710268231821,0.00247842206700145,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-03-23,1.210435812972908,0.0024933168431191723,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-03-24,1.215538758185706,0.002482849666188036,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-03-25,1.2239006804291965,0.002465886365012601,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-03-28,1.2569631550444753,0.0024010250323472796,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-03-29,1.280455879191416,0.0023569730508057884,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-03-30,1.3073335624229667,0.002308515658701933,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-03-31,1.3256463698467074,0.002276625251385096,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-04-01,1.3385374050383854,0.0022546997854822385,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-04-04,1.394487086478664,0.0021642366066085303,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-04-05,1.4382853204029316,0.002098331921481696,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-04-06,1.4922949389107496,0.002022388417535536,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-04-07,1.561817694628614,0.0019323638158150417,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-04-08,1.6352441043586903,0.0018455960134365374,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-04-11,1.6711826033222799,0.00180590678361555,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-04-12,1.6321549465734104,0.001849089148267491,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-04-13,1.5786042627082864,0.0019118154380390793,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-04-14,1.5470325047784268,0.001950831666870666,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-04-15,1.6007057939260534,0.0018854183020089825,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-04-18,1.5879844596183672,0.0019005223771051901,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-04-19,1.560954086467829,0.0019334329088623071,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-04-20,1.585190650623461,0.0019038719404590294,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-04-21,1.5707510008785945,0.0019213739149692671,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-04-22,1.547975133050411,0.0019496437220233541,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-04-25,1.551122641628283,0.0019456875420449475,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-04-26,1.539570177053639,0.001960287387338013,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-04-27,1.569758992041939,0.0019225881267761955,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-04-28,1.5701978780820867,0.0019220507441306232,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
2022-04-29,1.5790564646606748,0.001911267942307903,5,O1,LGBM_REGRESSION,K_SENSITIVITY,5,30,0,1000000,0.1
